PatientID	Caller	Chromosome	SV	Count
PAVRUZ-09A-01D	sniffles.INS	chr19	INS	384
PAVRUZ-09A-01D	longreadsv.INS	chr19	INS	398
PAVRUZ-09A-01D	pbsv.DEL	chr19	DEL	297
PAVRUZ-09A-01D	longreadsv.DEL	chr19	DEL	338
PAVRUZ-09A-01D	sniffles.DEL	chr19	DEL	312
PAVRUZ-09A-01D	longreadsv.INS	chr20	INS	412
PAVRUZ-09A-01D	pbsv.INS	chr20	INS	277
PAVRUZ-09A-01D	sniffles.INS	chr20	INS	427
PAVRUZ-09A-01D	pbsv.DEL	chr20	DEL	302
PAVRUZ-09A-01D	longreadsv.DEL	chr20	DEL	247
PAVRUZ-09A-01D	sniffles.DEL	chr20	DEL	276
PAVRUZ-09A-01D	pbsv.DUP	chr20	DUP	2
PAVRUZ-09A-01D	pbsv.INS	chr21	INS	217
PAVRUZ-09A-01D	sniffles.INS	chr21	INS	304
PAVRUZ-09A-01D	longreadsv.INS	chr21	INS	306
PAVRUZ-09A-01D	pbsv.DEL	chr21	DEL	251
PAVRUZ-09A-01D	longreadsv.DEL	chr21	DEL	229
PAVRUZ-09A-01D	sniffles.DEL	chr21	DEL	246
PAVRUZ-09A-01D	pbsv.DUP	chr21	DUP	2
PAVRUZ-09A-01D	pbsv.BND	chr21	BND	1
PAVRUZ-09A-01D	pbsv.INV	chr21	INV	2
PAVRUZ-09A-01D	pbsv.INS	chr22	INS	170
PAVRUZ-09A-01D	sniffles.INS	chr22	INS	270
PAVRUZ-09A-01D	longreadsv.INS	chr22	INS	294
PAVRUZ-09A-01D	pbsv.DEL	chr22	DEL	226
PAVRUZ-09A-01D	longreadsv.DEL	chr22	DEL	225
PAVRUZ-09A-01D	sniffles.DEL	chr22	DEL	253
PAVRUZ-09A-01D	pbsv.INS	chrX	INS	315
PAVRUZ-09A-01D	longreadsv.INS	chrX	INS	524
PAVRUZ-09A-01D	sniffles.INS	chrX	INS	479
PAVRUZ-09A-01D	pbsv.DEL	chrX	DEL	366
PAVRUZ-09A-01D	longreadsv.DEL	chrX	DEL	393
PAVRUZ-09A-01D	sniffles.DEL	chrX	DEL	416
PAVRUZ-09A-01D	pbsv.DUP	chrX	DUP	1
PAVRUZ-09A-01D	pbsv.INV	chrX	INV	2
PAVRUZ-09A-01D	sniffles.INV	chrX	INV	2
PAVRUZ-09A-01D	pbsv.INS	chrY	INS	31
PAVRUZ-09A-01D	sniffles.INS	chrY	INS	29
PAVRUZ-09A-01D	longreadsv.INS	chrY	INS	9
PAVRUZ-09A-01D	pbsv.DEL	chrY	DEL	31
PAVRUZ-09A-01D	sniffles.DEL	chrY	DEL	33
PAVRUZ-09A-01D	longreadsv.DEL	chrY	DEL	6
PAVRUZ-09A-01D	sniffles.DUP	chrM	DUP	1
PAVLWV-09A-01D	pbsv.INS	chr1	INS	455
PAVLWV-09A-01D	longreadsv.INS	chr1	INS	776
PAVLWV-09A-01D	sniffles.INS	chr1	INS	778
PAVLWV-09A-01D	longreadsv.DEL	chr1	DEL	586
PAVLWV-09A-01D	pbsv.DEL	chr1	DEL	509
PAVLWV-09A-01D	sniffles.DEL	chr1	DEL	628
PAVLWV-09A-01D	pbsv.DUP	chr1	DUP	3
PAVLWV-09A-01D	pbsv.INV	chr1	INV	6
PAVLWV-09A-01D	sniffles.INV	chr1	INV	4
PAVLWV-09A-01D	sniffles.INS	chr2	INS	784
PAVLWV-09A-01D	pbsv.INS	chr2	INS	426
PAVLWV-09A-01D	longreadsv.INS	chr2	INS	797
PAVLWV-09A-01D	sniffles.DEL	chr2	DEL	752
PAVLWV-09A-01D	pbsv.DEL	chr2	DEL	567
PAVLWV-09A-01D	longreadsv.DEL	chr2	DEL	751
PAVLWV-09A-01D	pbsv.INV	chr2	INV	4
PAVLWV-09A-01D	sniffles.INV	chr2	INV	3
PAVLWV-09A-01D	pbsv.INS	chr3	INS	290
PAVLWV-09A-01D	sniffles.INS	chr3	INS	527
PAVLWV-09A-01D	longreadsv.INS	chr3	INS	546
PAVLWV-09A-01D	pbsv.DEL	chr3	DEL	394
PAVLWV-09A-01D	sniffles.DEL	chr3	DEL	492
PAVLWV-09A-01D	longreadsv.DEL	chr3	DEL	443
PAVLWV-09A-01D	pbsv.INV	chr3	INV	3
PAVLWV-09A-01D	sniffles.INV	chr3	INV	3
PAVLWV-09A-01D	pbsv.INS	chr4	INS	335
PAVLWV-09A-01D	longreadsv.INS	chr4	INS	625
PAVLWV-09A-01D	sniffles.INS	chr4	INS	550
PAVLWV-09A-01D	longreadsv.DEL	chr4	DEL	622
PAVLWV-09A-01D	pbsv.DEL	chr4	DEL	524
PAVLWV-09A-01D	sniffles.DEL	chr4	DEL	600
PAVLWV-09A-01D	pbsv.DUP	chr4	DUP	2
PAVLWV-09A-01D	sniffles.DUP	chr4	DUP	2
PAVLWV-09A-01D	sniffles.BND	chr4	BND	1
PAVLWV-09A-01D	sniffles.INS	chr5	INS	514
PAVLWV-09A-01D	pbsv.INS	chr5	INS	306
PAVLWV-09A-01D	longreadsv.INS	chr5	INS	521
PAVLWV-09A-01D	longreadsv.DEL	chr5	DEL	522
PAVLWV-09A-01D	pbsv.DEL	chr5	DEL	419
PAVLWV-09A-01D	sniffles.DEL	chr5	DEL	504
PAVLWV-09A-01D	pbsv.DUP	chr5	DUP	3
PAVLWV-09A-01D	sniffles.DUP	chr5	DUP	1
PAVLWV-09A-01D	pbsv.INS	chr6	INS	318
PAVLWV-09A-01D	sniffles.INS	chr6	INS	578
PAVLWV-09A-01D	longreadsv.INS	chr6	INS	574
PAVLWV-09A-01D	pbsv.DEL	chr6	DEL	369
PAVLWV-09A-01D	sniffles.DEL	chr6	DEL	466
PAVLWV-09A-01D	longreadsv.DEL	chr6	DEL	475
PAVLWV-09A-01D	pbsv.DUP	chr6	DUP	1
PAVLWV-09A-01D	sniffles.DUP	chr6	DUP	1
PAVLWV-09A-01D	pbsv.INV	chr6	INV	1
PAVLWV-09A-01D	sniffles.INV	chr6	INV	2
PAVLWV-09A-01D	pbsv.INS	chr7	INS	339
PAVLWV-09A-01D	longreadsv.INS	chr7	INS	672
PAVLWV-09A-01D	sniffles.INS	chr7	INS	587
PAVLWV-09A-01D	pbsv.DEL	chr7	DEL	459
PAVLWV-09A-01D	longreadsv.DEL	chr7	DEL	545
PAVLWV-09A-01D	sniffles.DEL	chr7	DEL	576
PAVLWV-09A-01D	pbsv.DUP	chr7	DUP	1
PAVLWV-09A-01D	pbsv.BND	chr7	BND	1
PAVLWV-09A-01D	pbsv.INV	chr7	INV	1
PAVLWV-09A-01D	pbsv.INS	chr8	INS	241
PAVLWV-09A-01D	longreadsv.INS	chr8	INS	430
PAVLWV-09A-01D	sniffles.INS	chr8	INS	405
PAVLWV-09A-01D	longreadsv.DEL	chr8	DEL	367
PAVLWV-09A-01D	pbsv.DEL	chr8	DEL	296
PAVLWV-09A-01D	sniffles.DEL	chr8	DEL	381
PAVLWV-09A-01D	pbsv.DUP	chr8	DUP	1
PAVLWV-09A-01D	pbsv.INV	chr8	INV	1
PAVLWV-09A-01D	sniffles.INV	chr8	INV	1
PAVLWV-09A-01D	sniffles.INS	chr9	INS	470
PAVLWV-09A-01D	longreadsv.INS	chr9	INS	448
PAVLWV-09A-01D	pbsv.INS	chr9	INS	277
PAVLWV-09A-01D	sniffles.DEL	chr9	DEL	374
PAVLWV-09A-01D	pbsv.DEL	chr9	DEL	294
PAVLWV-09A-01D	longreadsv.DEL	chr9	DEL	346
PAVLWV-09A-01D	pbsv.INV	chr9	INV	2
PAVLWV-09A-01D	sniffles.INV	chr9	INV	2
PAVLWV-09A-01D	sniffles.INS	chr10	INS	551
PAVLWV-09A-01D	pbsv.INS	chr10	INS	290
PAVLWV-09A-01D	longreadsv.INS	chr10	INS	596
PAVLWV-09A-01D	sniffles.DEL	chr10	DEL	449
PAVLWV-09A-01D	longreadsv.DEL	chr10	DEL	416
PAVLWV-09A-01D	pbsv.DEL	chr10	DEL	337
PAVLWV-09A-01D	pbsv.DUP	chr10	DUP	1
PAVLWV-09A-01D	sniffles.DUP	chr10	DUP	1
PAVLWV-09A-01D	pbsv.BND	chr10	BND	1
PAVLWV-09A-01D	sniffles.BND	chr10	BND	1
PAVLWV-09A-01D	pbsv.INV	chr10	INV	4
PAVLWV-09A-01D	sniffles.INV	chr10	INV	2
PAVLWV-09A-01D	longreadsv.INS	chr11	INS	489
PAVLWV-09A-01D	pbsv.INS	chr11	INS	263
PAVLWV-09A-01D	sniffles.INS	chr11	INS	498
PAVLWV-09A-01D	pbsv.DEL	chr11	DEL	279
PAVLWV-09A-01D	longreadsv.DEL	chr11	DEL	325
PAVLWV-09A-01D	sniffles.DEL	chr11	DEL	368
PAVLWV-09A-01D	pbsv.INV	chr11	INV	3
PAVLWV-09A-01D	sniffles.INV	chr11	INV	3
PAVLWV-09A-01D	pbsv.INS	chr12	INS	266
PAVLWV-09A-01D	sniffles.INS	chr12	INS	493
PAVLWV-09A-01D	longreadsv.INS	chr12	INS	560
PAVLWV-09A-01D	longreadsv.DEL	chr12	DEL	423
PAVLWV-09A-01D	pbsv.DEL	chr12	DEL	322
PAVLWV-09A-01D	sniffles.DEL	chr12	DEL	417
PAVLWV-09A-01D	pbsv.INV	chr12	INV	1
PAVLWV-09A-01D	sniffles.INV	chr12	INV	1
PAVLWV-09A-01D	sniffles.INS	chr13	INS	424
PAVLWV-09A-01D	pbsv.INS	chr13	INS	232
PAVLWV-09A-01D	longreadsv.INS	chr13	INS	415
PAVLWV-09A-01D	pbsv.DEL	chr13	DEL	262
PAVLWV-09A-01D	longreadsv.DEL	chr13	DEL	315
PAVLWV-09A-01D	sniffles.DEL	chr13	DEL	314
PAVLWV-09A-01D	pbsv.INS	chr14	INS	159
PAVLWV-09A-01D	longreadsv.INS	chr14	INS	271
PAVLWV-09A-01D	sniffles.INS	chr14	INS	231
PAVLWV-09A-01D	pbsv.DEL	chr14	DEL	175
PAVLWV-09A-01D	sniffles.DEL	chr14	DEL	211
PAVLWV-09A-01D	longreadsv.DEL	chr14	DEL	205
PAVLWV-09A-01D	sniffles.INV	chr14	INV	1
PAVLWV-09A-01D	longreadsv.INS	chr15	INS	279
PAVLWV-09A-01D	pbsv.INS	chr15	INS	204
PAVLWV-09A-01D	sniffles.INS	chr15	INS	250
PAVLWV-09A-01D	pbsv.DEL	chr15	DEL	186
PAVLWV-09A-01D	longreadsv.DEL	chr15	DEL	186
PAVLWV-09A-01D	sniffles.DEL	chr15	DEL	218
PAVLWV-09A-01D	pbsv.DUP	chr15	DUP	1
PAVLWV-09A-01D	sniffles.DUP	chr15	DUP	1
PAVLWV-09A-01D	sniffles.INS	chr16	INS	353
PAVLWV-09A-01D	pbsv.INS	chr16	INS	196
PAVLWV-09A-01D	longreadsv.INS	chr16	INS	375
PAVLWV-09A-01D	pbsv.DEL	chr16	DEL	256
PAVLWV-09A-01D	sniffles.DEL	chr16	DEL	306
PAVLWV-09A-01D	longreadsv.DEL	chr16	DEL	288
PAVLWV-09A-01D	pbsv.DUP	chr16	DUP	2
PAVLWV-09A-01D	pbsv.INV	chr16	INV	1
PAVLWV-09A-01D	sniffles.INV	chr16	INV	1
PAVLWV-09A-01D	pbsv.INS	chr17	INS	173
PAVLWV-09A-01D	sniffles.INS	chr17	INS	324
PAVLWV-09A-01D	longreadsv.INS	chr17	INS	328
PAVLWV-09A-01D	pbsv.DEL	chr17	DEL	266
PAVLWV-09A-01D	sniffles.DEL	chr17	DEL	300
PAVLWV-09A-01D	longreadsv.DEL	chr17	DEL	291
PAVLWV-09A-01D	sniffles.BND	chr17	BND	1
PAVLWV-09A-01D	pbsv.INS	chr18	INS	143
PAVLWV-09A-01D	sniffles.INS	chr18	INS	267
PAVLWV-09A-01D	longreadsv.INS	chr18	INS	277
PAVLWV-09A-01D	pbsv.DEL	chr18	DEL	224
PAVLWV-09A-01D	longreadsv.DEL	chr18	DEL	268
PAVLWV-09A-01D	sniffles.DEL	chr18	DEL	265
PAVLWV-09A-01D	pbsv.INV	chr18	INV	1
PAVLWV-09A-01D	sniffles.INV	chr18	INV	1
PAVLWV-09A-01D	pbsv.INS	chr19	INS	171
PAVLWV-09A-01D	sniffles.INS	chr19	INS	340
PAVLWV-09A-01D	longreadsv.INS	chr19	INS	371
PAVLWV-09A-01D	longreadsv.DEL	chr19	DEL	263
PAVLWV-09A-01D	pbsv.DEL	chr19	DEL	239
PAVLWV-09A-01D	sniffles.DEL	chr19	DEL	287
PAVLWV-09A-01D	pbsv.DUP	chr19	DUP	1
PAVLWV-09A-01D	sniffles.DUP	chr19	DUP	1
PAVLWV-09A-01D	pbsv.INS	chr20	INS	219
PAVLWV-09A-01D	sniffles.INS	chr20	INS	324
PAVLWV-09A-01D	longreadsv.INS	chr20	INS	338
PAVLWV-09A-01D	sniffles.DEL	chr20	DEL	258
PAVLWV-09A-01D	longreadsv.DEL	chr20	DEL	247
PAVLWV-09A-01D	pbsv.DEL	chr20	DEL	230
PAVLWV-09A-01D	sniffles.BND	chr20	BND	1
PAVLWV-09A-01D	pbsv.BND	chr20	BND	1
PAVLWV-09A-01D	pbsv.INV	chr20	INV	1
PAVLWV-09A-01D	sniffles.INV	chr20	INV	1
PAVLWV-09A-01D	pbsv.INS	chr21	INS	158
PAVLWV-09A-01D	sniffles.INS	chr21	INS	246
PAVLWV-09A-01D	longreadsv.INS	chr21	INS	231
PAVLWV-09A-01D	sniffles.DEL	chr21	DEL	206
PAVLWV-09A-01D	pbsv.DEL	chr21	DEL	181
PAVLWV-09A-01D	longreadsv.DEL	chr21	DEL	208
PAVLWV-09A-01D	pbsv.BND	chr21	BND	1
PAVLWV-09A-01D	pbsv.INS	chr22	INS	160
PAVLWV-09A-01D	sniffles.INS	chr22	INS	244
PAVLWV-09A-01D	longreadsv.INS	chr22	INS	251
PAVLWV-09A-01D	pbsv.DEL	chr22	DEL	175
PAVLWV-09A-01D	longreadsv.DEL	chr22	DEL	196
PAVLWV-09A-01D	sniffles.DEL	chr22	DEL	191
PAVLWV-09A-01D	pbsv.INS	chrX	INS	184
PAVLWV-09A-01D	longreadsv.INS	chrX	INS	414
PAVLWV-09A-01D	sniffles.INS	chrX	INS	354
PAVLWV-09A-01D	pbsv.DEL	chrX	DEL	220
PAVLWV-09A-01D	longreadsv.DEL	chrX	DEL	277
PAVLWV-09A-01D	sniffles.DEL	chrX	DEL	279
PAVLWV-09A-01D	pbsv.DUP	chrX	DUP	2
PAVLWV-09A-01D	pbsv.INV	chrX	INV	1
PAVLWV-09A-01D	sniffles.INV	chrX	INV	1
PAVLWV-09A-01D	longreadsv.INS	chrY	INS	47
PAVLWV-09A-01D	pbsv.INS	chrY	INS	66
PAVLWV-09A-01D	sniffles.INS	chrY	INS	63
PAVLWV-09A-01D	pbsv.DEL	chrY	DEL	124
PAVLWV-09A-01D	sniffles.DEL	chrY	DEL	101
PAVLWV-09A-01D	longreadsv.DEL	chrY	DEL	134
PAVLWV-09A-01D	sniffles.DUP	chrM	DUP	1
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr1	INS	441
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr1	INS	872
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr1	INS	702
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr1	DEL	453
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr1	DEL	560
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr1	DEL	635
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr1	DUP	2
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr1	INV	3
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr1	INV	3
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr2	INS	850
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr2	INS	371
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr2	INS	698
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr2	DEL	766
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr2	DEL	487
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr2	DEL	660
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr2	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr2	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr3	INS	601
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr3	INS	288
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr3	INS	525
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr3	DEL	336
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr3	DEL	518
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr3	DEL	410
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr3	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr3	INV	1
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr4	INS	342
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr4	INS	629
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr4	INS	548
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr4	DEL	465
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr4	DEL	649
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr4	DEL	571
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr4	DUP	1
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr4	DUP	1
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr4	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr5	INS	570
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr5	INS	265
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr5	INS	501
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr5	DEL	555
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr5	DEL	404
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr5	DEL	455
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr5	DUP	4
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr5	DUP	1
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr5	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr6	INS	647
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr6	INS	309
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr6	INS	581
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr6	DEL	340
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr6	DEL	441
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr6	DEL	511
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr6	DUP	2
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr6	DUP	2
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr6	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr6	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr7	INS	655
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr7	INS	627
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr7	INS	322
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr7	DEL	388
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr7	DEL	567
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr7	DEL	497
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr7	DUP	3
TARGET-20-PAWLYM-09A-01D	pbsv.BND	chr7	BND	1
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr7	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr7	INV	1
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr8	INS	402
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr8	INS	241
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr8	INS	471
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr8	DEL	280
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr8	DEL	350
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr8	DEL	412
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr8	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr8	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr9	INS	501
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr9	INS	227
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr9	INS	397
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr9	DEL	382
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr9	DEL	263
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr9	DEL	328
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr9	DUP	2
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr9	DUP	1
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr9	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr9	INV	2
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr10	INS	287
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr10	INS	632
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr10	INS	564
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr10	DEL	508
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr10	DEL	338
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr10	DEL	395
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr10	DUP	4
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr10	INV	5
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr10	INV	3
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr11	INS	243
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr11	INS	515
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr11	INS	441
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr11	DEL	256
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr11	DEL	405
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr11	DEL	325
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr11	INV	2
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr11	INV	2
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr12	INS	435
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr12	INS	237
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr12	INS	512
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr12	DEL	386
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr12	DEL	259
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr12	DEL	384
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr12	DUP	1
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr12	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr12	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr13	INS	482
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr13	INS	208
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr13	INS	400
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr13	DEL	248
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr13	DEL	293
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr13	DEL	353
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr14	INS	134
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr14	INS	286
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr14	INS	229
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr14	DEL	221
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr14	DEL	162
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr14	DEL	183
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr15	INS	240
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr15	INS	157
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr15	INS	276
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr15	DEL	154
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr15	DEL	213
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr15	DEL	171
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr15	DUP	2
TARGET-20-PAWLYM-09A-01D	sniffles.DUP	chr15	DUP	1
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr16	INS	355
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr16	INS	382
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr16	INS	168
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr16	DEL	320
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr16	DEL	231
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr16	DEL	243
TARGET-20-PAWLYM-09A-01D	pbsv.DUP	chr16	DUP	1
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr16	INV	2
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr16	INV	1
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr17	INS	350
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr17	INS	372
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr17	INS	147
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr17	DEL	221
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr17	DEL	257
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr17	DEL	325
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr18	INS	145
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr18	INS	339
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr18	INS	288
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr18	DEL	275
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr18	DEL	198
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr18	DEL	242
TARGET-20-PAWLYM-09A-01D	pbsv.INV	chr18	INV	1
TARGET-20-PAWLYM-09A-01D	sniffles.INV	chr18	INV	1
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr19	INS	330
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr19	INS	163
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr19	INS	358
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr19	DEL	201
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr19	DEL	278
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr19	DEL	311
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr20	INS	326
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr20	INS	379
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr20	INS	221
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr20	DEL	259
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr20	DEL	205
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr20	DEL	225
TARGET-20-PAWLYM-09A-01D	pbsv.INS	chr21	INS	138
TARGET-20-PAWLYM-09A-01D	sniffles.INS	chr21	INS	300
TARGET-20-PAWLYM-09A-01D	longreadsv.INS	chr21	INS	213
TARGET-20-PAWLYM-09A-01D	sniffles.DEL	chr21	DEL	225
TARGET-20-PAWLYM-09A-01D	pbsv.DEL	chr21	DEL	163
TARGET-20-PAWLYM-09A-01D	longreadsv.DEL	chr21	DEL	172
